basename,label,dataset,snr
spec-1158-52668-0545,A0,train,37.13713
spec-3239-54888-0576,A0,train,29.1584
spec-0858-52316-0018,A0,train,24.44278
spec-2972-54586-0140,A0,train,12.59249
spec-2191-54621-0004,A0,train,16.09394
spec-2902-54629-0009,A0,train,54.00727
spec-3106-54714-0025,A0,train,12.48485
spec-2878-54465-0378,A0,train,15.43789
spec-2049-53350-0513,A0,train,44.65503
spec-0449-51900-0283,A0,train,28.00768
spec-2920-54562-0085,A0,train,39.71225
spec-3180-54864-0630,A0,train,52.4874
spec-2232-53827-0533,A0,train,17.30251
spec-2866-54478-0124,A0,train,12.34101
spec-2457-54180-0100,A0,train,50.0929
spec-3134-54806-0500,A0,train,21.83839
spec-2541-54481-0200,A0,train,33.43653
spec-2190-54386-0346,A0,train,16.29671
spec-2427-53800-0253,A0,train,12.59693
spec-1883-53271-0384,A0,train,10.4394
spec-2251-53557-0051,A0,train,21.68353
spec-3133-54789-0307,A0,train,69.59804
spec-2378-53759-0392,A0,train,58.55021
spec-2602-54149-0569,A0,train,40.87563
spec-3480-54999-0284,A0,train,13.56495
spec-3186-54853-0468,A0,train,45.76781
spec-2965-54594-0326,A0,train,12.9625
spec-0340-51691-0217,A0,train,48.7743
spec-2070-53729-0563,A0,train,18.19847
spec-2940-54508-0304,A0,train,69.65118
spec-2399-53764-0638,A0,train,17.62874
spec-2457-54180-0343,A0,train,60.79834
spec-0852-52375-0540,A0,train,28.33203
spec-0359-51821-0021,A0,train,21.09027
spec-0283-51959-0020,A0,train,12.5659
spec-0685-52203-0352,A0,train,26.23995
spec-2043-53351-0632,A0,train,41.04727
spec-1581-53149-0020,A0,train,41.88988
spec-3137-54730-0256,A0,train,64.17786
spec-2544-53884-0492,A0,train,14.15397
spec-2567-54179-0493,A0,train,18.00822
spec-1891-53238-0542,A0,train,26.59083
spec-2043-53351-0609,A0,train,52.35228
spec-1835-54563-0120,A0,train,26.02851
spec-2397-53763-0161,A0,train,62.6447
spec-2048-53378-0083,A0,train,33.88889
spec-2180-54613-0102,A0,train,70.35234
spec-2082-53358-0520,A0,train,33.71521
spec-2474-54564-0240,A0,train,20.55056
spec-2901-54652-0047,A0,train,21.54201
spec-3327-54951-0434,A0,train,38.38859
spec-3142-54735-0253,A0,train,29.12557
spec-1763-53463-0581,A0,train,13.97039
spec-2701-54154-0334,A0,train,24.02653
spec-3301-54939-0159,A0,train,11.22694
spec-2330-53738-0340,A0,train,15.34803
spec-2361-53762-0640,A0,train,44.58496
spec-3406-54970-0518,A0,train,34.00415
spec-2068-53386-0363,A0,train,10.32907
spec-0304-51957-0286,A0,train,23.20127
spec-0372-52173-0175,A0,train,19.91212
spec-3247-54888-0457,A0,train,13.0621
spec-2255-53565-0062,A0,train,45.99721
spec-0957-52398-0011,A0,train,24.11511
spec-2724-54616-0378,A0,train,42.23768
spec-0406-51869-0293,A0,train,64.17641
spec-3459-55007-0622,A0,train,18.74616
spec-0550-51959-0559,A0,train,56.86866
spec-2336-53712-0127,A0,train,69.841
spec-2682-54401-0077,A0,train,39.15339
spec-3242-54889-0564,A0,train,33.46091
spec-2891-54507-0031,A0,train,23.82876
spec-1645-53172-0051,A0,train,40.06979
spec-2739-54618-0399,A0,train,10.22106
spec-3181-54860-0321,A0,train,15.34633
spec-3305-54945-0621,A0,train,13.12263
spec-2247-53857-0518,A0,train,33.7486
spec-2569-54234-0295,A0,train,36.13535
spec-2047-53732-0141,A0,train,26.16306
spec-2414-54526-0585,A0,train,30.22557
spec-1444-53054-0214,A0,train,18.47351
spec-0470-51929-0520,A0,train,42.70428
spec-1511-52946-0255,A0,train,23.23636
spec-2674-54097-0560,A0,train,22.97451
spec-2441-54065-0069,A0,train,22.96402
spec-3236-54892-0334,A0,train,27.44434
spec-2682-54401-0220,A0,train,107.6815
spec-2182-53905-0466,A0,train,42.86209
spec-2541-54481-0571,A0,train,24.08749
spec-3387-54951-0447,A0,train,41.12016
spec-2256-53859-0537,A0,train,12.69167
spec-2523-54572-0559,A0,train,42.28176
spec-3373-54940-0518,A0,train,15.72491
spec-3395-55004-0442,A0,train,17.60169
spec-2523-54572-0445,A0,train,24.88748
spec-0357-51813-0184,A0,train,52.69132
spec-2213-53792-0005,A0,train,46.8197
spec-2855-54466-0477,A0,train,80.32945
spec-1946-53432-0568,A0,train,41.43614
spec-2797-54616-0033,A0,train,39.07392
spec-2895-54567-0246,A0,train,43.75858
spec-0919-52409-0330,A0,train,44.11642
spec-0891-52584-0545,A0,train,41.24316
spec-3289-54910-0601,A0,train,33.74895
spec-1449-53116-0128,A0,train,49.10645
spec-1892-53238-0033,A0,train,20.51917
spec-0931-52619-0469,A0,train,48.38661
spec-3187-54821-0633,A0,train,25.30311
spec-3295-54924-0257,A0,train,35.89775
spec-3294-54918-0326,A0,train,66.16399
spec-2248-53558-0125,A0,train,23.62041
spec-1697-53142-0361,A0,train,35.59014
spec-3142-54735-0479,A0,train,13.33479
spec-2609-54476-0427,A0,train,25.25082
spec-2333-53682-0031,A0,train,95.4069
spec-2671-54141-0607,A0,train,24.5732
spec-3233-54891-0198,A0,train,12.91258
spec-2032-53815-0478,A0,train,47.23306
spec-1978-53473-0029,A0,train,48.08152
spec-1020-52721-0217,A0,train,19.03753
spec-2803-54368-0204,A0,train,87.13457
spec-0929-52581-0332,A0,train,51.30783
spec-0355-51788-0626,A0,train,19.1525
spec-1569-53168-0510,A0,train,22.58
spec-1962-53321-0482,A0,train,21.42262
spec-2330-53738-0483,A0,train,23.54485
spec-0831-52294-0599,A0,train,57.65586
spec-2908-54611-0297,A0,train,43.52562
spec-3128-54776-0066,A0,train,103.2765
spec-2699-54414-0202,A0,train,29.5499
spec-3388-54947-0614,A0,train,50.18392
spec-2862-54471-0092,A0,train,31.33988
spec-2407-53771-0477,A0,train,14.01329
spec-2850-54461-0049,A0,train,44.09137
spec-3228-54863-0045,A0,train,15.58786
spec-2319-53763-0603,A0,train,19.81519
spec-2325-54082-0122,A0,train,15.70501
spec-2671-54141-0186,A0,train,30.22581
spec-3459-55007-0080,A0,train,24.73988
spec-2800-54326-0627,A0,train,70.47412
spec-1468-52999-0584,A0,train,24.64927
spec-2134-53876-0085,A0,train,50.91075
spec-3237-54883-0304,A0,train,17.60532
spec-1385-53091-0303,A0,train,18.65987
spec-3183-54833-0303,A0,train,14.44657
spec-2819-54617-0417,A0,train,10.85679
spec-1883-53271-0430,A0,train,12.38911
spec-2807-54433-0515,A0,train,45.95713
spec-0592-52025-0609,A0,train,59.1127
spec-1692-53473-0133,A0,train,23.62847
spec-0885-52379-0491,A0,train,39.43165
spec-3429-54976-0158,A0,train,15.40415
spec-2583-54095-0002,A0,train,10.16251
spec-0834-52316-0056,A0,train,18.22327
spec-3179-54830-0103,A0,train,20.98653
spec-1011-52652-0636,A0,train,11.73143
spec-3303-54950-0231,A0,train,56.4063
spec-2530-53881-0619,A0,train,54.45404
spec-2609-54476-0549,A0,train,23.11869
spec-2318-54628-0208,A0,train,20.97729
spec-1320-52759-0624,A0,train,10.9896
spec-3426-54977-0455,A0,train,31.86785
spec-2682-54401-0403,A0,train,63.1687
spec-2311-54331-0096,A0,train,46.60209
spec-3176-54832-0616,A0,train,18.95589
spec-3170-54907-0237,A0,train,33.49707
spec-1886-53237-0630,A0,train,44.67249
spec-3189-54833-0463,A0,train,15.01981
spec-2427-53800-0179,A0,train,10.12424
spec-1096-52974-0627,A0,train,20.0961
spec-2645-54477-0075,A0,train,29.07932
spec-1207-52672-0089,A0,train,29.20238
spec-2901-54652-0307,A0,train,53.52803
spec-2667-54142-0029,A0,train,17.01716
spec-2329-53725-0457,A0,train,23.22879
spec-3252-54893-0635,A0,train,10.20615
spec-1390-53142-0250,A0,train,41.97941
spec-1901-53261-0070,A0,train,14.83047
spec-3209-54906-0033,A0,train,62.48368
spec-2418-53794-0388,A0,train,40.42366
spec-2569-54234-0625,A0,train,11.13178
spec-2531-54572-0294,A0,train,14.59863
spec-0283-51959-0194,A0,train,33.64431
spec-1623-53089-0053,A0,train,46.79083
spec-2799-54368-0352,A0,train,43.12003
spec-1437-53046-0499,A0,train,34.48368
spec-2060-53706-0613,A0,train,17.9213
spec-3236-54892-0423,A0,train,17.52306
spec-2446-54571-0045,A0,train,32.14623
spec-0915-52443-0284,A0,train,15.20611
spec-3290-54941-0086,A0,train,42.76253
spec-1990-53472-0459,A0,train,45.20794
spec-1857-53182-0238,A0,train,53.50647
spec-1393-52824-0198,A0,train,48.70126
spec-0348-51696-0525,A0,train,64.87624
spec-2249-53566-0241,A0,train,53.07134
spec-2056-53463-0016,A0,train,45.39435
spec-2052-53401-0148,A0,train,50.76797
spec-0738-52521-0265,A0,train,35.07963
spec-1940-53383-0232,A0,train,12.33643
spec-3224-54849-0387,A0,train,28.7193
spec-3875-55364-0344,A0,train,12.99057
spec-3170-54907-0501,A0,train,16.69258
spec-3315-54942-0605,A0,train,11.09556
spec-0282-51658-0610,A0,train,32.80483
spec-2305-54414-0592,A0,train,70.51518
spec-1037-52878-0362,A0,train,45.59469
spec-1054-52516-0073,A0,train,27.76724
spec-3205-54848-0124,A0,train,15.54783
spec-0395-51783-0513,A0,train,16.03212
spec-2400-53765-0047,A0,train,29.89795
spec-1062-52619-0554,A0,train,20.90769
spec-3207-54850-0014,A0,train,62.13768
spec-2173-53874-0462,A0,train,52.63737
spec-2829-54623-0488,A0,train,11.88459
spec-2202-53566-0384,A0,train,23.85226
spec-0776-52319-0109,A0,train,22.79183
spec-0431-51877-0336,A0,train,14.97001
spec-0927-52577-0464,A0,train,29.20657
spec-2932-54595-0178,A0,train,25.38935
spec-2193-53888-0136,A0,train,20.05207
spec-3211-54852-0289,A0,train,40.66753
spec-1134-52644-0382,A0,train,21.47494
spec-3243-54910-0359,A0,train,17.39765
spec-2252-53565-0447,A0,train,52.78834
spec-2855-54466-0021,A0,train,82.41447
spec-2797-54616-0138,A0,train,57.00654
spec-2904-54574-0286,A0,train,78.72913
spec-2266-53679-0390,A0,train,65.04524
spec-2697-54389-0441,A0,train,14.35793
spec-2352-53770-0225,A0,train,51.07178
spec-2182-53905-0210,A0,train,32.5369
spec-1731-53884-0064,A0,train,10.97042
spec-2928-54614-0218,A0,train,25.65455
spec-0382-51816-0207,A0,train,51.37905
spec-3145-54801-0183,A0,train,10.07932
spec-2941-54507-0018,A0,train,41.67198
spec-0453-51915-0151,A0,train,12.71471
spec-3404-54967-0018,A0,train,14.09534
spec-2378-53759-0568,A0,train,66.30164
spec-1903-53357-0276,A0,train,35.91845
spec-2514-53882-0463,A0,train,16.6403
spec-3144-54763-0376,A0,train,61.29132
spec-2295-53734-0639,A0,train,39.5875
spec-0559-52316-0121,A0,train,26.1978
spec-3130-54740-0574,A0,train,55.68916
spec-0903-52400-0548,A0,train,10.7356
spec-0333-52313-0005,A0,train,54.85941
spec-1467-53115-0314,A0,train,40.88134
spec-2380-53759-0141,A0,train,48.71276
spec-2188-54595-0478,A0,train,11.47649
spec-2581-54085-0558,A0,train,33.64611
spec-1135-53024-0131,A0,train,11.13641
spec-3289-54910-0493,A0,train,36.47728
spec-1252-52970-0017,A0,train,48.58503
spec-2152-53874-0477,A0,train,54.52336
spec-2724-54616-0171,A0,train,25.37399
spec-0311-51665-0349,A0,train,25.01991
spec-0852-52375-0151,A0,train,48.35753
spec-0993-52710-0397,A0,train,25.89345
spec-0943-52376-0614,A0,train,13.54963
spec-0282-51658-0117,A0,train,46.58331
spec-2877-54523-0454,A0,train,42.29851
spec-2818-54616-0497,A0,train,22.79729
spec-3478-55008-0230,A0,train,53.16213
spec-1757-53083-0028,A0,train,55.7789
spec-3245-54894-0206,A0,train,46.7028
spec-1973-53432-0407,A0,train,43.25294
spec-2798-54397-0630,A0,train,62.53499
spec-2561-54597-0041,A0,train,13.73351
spec-0662-52178-0045,A0,train,21.64643
spec-2259-53565-0059,A0,train,18.40258
spec-2897-54585-0518,A0,train,40.82053
spec-3293-54921-0420,A0,train,37.18248
spec-2013-53818-0269,A0,train,40.44761
spec-0944-52614-0155,A0,train,14.27569
spec-3315-54942-0522,A0,train,16.89675
spec-3148-54802-0374,A0,train,14.92573
spec-1887-53239-0257,A0,train,10.21468
spec-3116-54792-0103,A0,train,18.02497
spec-2547-53917-0282,A0,train,20.6539
spec-3169-54821-0219,A0,train,22.36877
spec-2410-54087-0173,A0,train,20.03486
spec-2905-54580-0004,A0,train,53.86938
spec-2665-54232-0384,A0,train,24.51819
spec-1135-53024-0113,A0,train,36.88861
spec-1771-53498-0238,A0,train,21.96004
spec-0856-52339-0254,A0,train,40.35425
spec-2911-54631-0223,A0,train,65.49759
spec-2181-53524-0637,A0,train,26.71967
spec-2550-54206-0592,A0,train,15.50044
spec-2374-53765-0220,A0,train,33.77744
spec-0695-52202-0207,A0,train,51.86275
spec-3150-54806-0151,A0,train,16.75904
spec-2424-54448-0271,A0,train,40.30081
spec-3170-54907-0096,A0,train,14.15473
spec-2314-53713-0140,A0,train,26.1347
spec-2914-54533-0033,A0,train,44.86324
spec-1259-52931-0193,A0,train,39.86965
spec-2409-54210-0406,A0,train,37.35706
spec-1913-53321-0120,A0,train,20.01269
spec-1782-53299-0336,A0,train,42.92319
spec-2913-54526-0027,A0,train,35.28223
spec-2577-54086-0399,A0,train,21.46959
spec-1907-53315-0127,A0,train,35.71446
spec-2441-54065-0618,A0,train,28.40118
spec-1959-53440-0347,A0,train,40.27399
spec-1360-53033-0192,A0,train,40.3831
spec-2475-53845-0135,A0,train,31.73725
spec-2475-53845-0040,A0,train,21.05353
spec-0594-52027-0325,A0,train,30.61409
spec-1904-53682-0472,A0,train,23.5715
spec-0285-51663-0330,A0,train,20.84484
spec-2299-53711-0186,A0,train,57.14913
spec-3373-54940-0437,A0,train,10.74748
spec-2413-54169-0083,A0,train,11.2393
spec-2950-54559-0570,A0,train,30.87705
spec-2891-54507-0084,A0,train,35.48778
spec-2922-54612-0469,A0,train,22.41192
spec-1973-53432-0271,A0,train,13.36972
spec-3155-54829-0102,A0,train,15.79331
spec-2807-54433-0129,A0,train,53.5799
spec-1894-53240-0215,A0,train,44.90314
spec-0785-52339-0585,A0,train,46.34911
spec-0897-52605-0049,A0,train,15.40231
spec-2724-54616-0560,A0,train,23.38298
spec-3292-54943-0193,A0,train,39.97747
spec-3194-54833-0540,A0,train,22.6994
spec-2193-53888-0202,A0,train,31.47306
spec-2300-53682-0502,A0,train,19.76405
spec-3110-54747-0588,A0,train,34.2716
spec-2459-54339-0176,A0,train,18.11932
spec-2829-54623-0582,A0,train,11.57507
spec-3249-54880-0638,A0,train,20.65073
spec-2892-54552-0124,A0,train,28.32512
spec-1488-52965-0244,A0,train,22.58717
spec-1590-52974-0321,A0,train,32.4818
spec-1252-52970-0051,A0,train,38.15459
spec-0580-52368-0390,A0,train,36.18668
spec-1107-52968-0428,A0,train,40.2739
spec-2671-54141-0152,A0,train,17.63455
spec-3143-54772-0417,A0,train,32.13115
spec-0918-52404-0561,A0,train,20.45934
spec-2476-53826-0363,A0,train,17.21012
spec-2404-53764-0298,A0,train,12.20704
spec-3158-54794-0265,A0,train,47.17492
spec-2886-54498-0288,A0,train,30.07046
spec-2905-54580-0390,A0,train,37.18101
spec-1660-53230-0263,A0,train,38.1804
spec-3151-54804-0004,A0,train,17.4831
spec-0976-52413-0375,A0,train,56.14199
spec-3224-54849-0065,A0,train,21.36664
spec-2536-53883-0376,A0,train,28.01783
spec-2539-53918-0395,A0,train,22.19276
spec-2210-53535-0003,A0,train,21.42809
spec-3241-54884-0259,A0,train,29.91125
spec-3106-54714-0375,A0,train,14.41284
spec-1736-53052-0470,A0,train,11.13509
spec-1902-53271-0251,A0,train,54.80367
spec-2061-53711-0335,A0,train,13.87642
spec-1881-53261-0542,A0,train,10.56532
spec-1977-53475-0434,A0,train,46.86847
spec-3160-54793-0080,A0,train,22.1589
spec-3175-54828-0217,A0,train,17.37234
spec-1918-53240-0175,A0,train,35.92395
spec-1377-53050-0571,A0,train,39.72992
spec-1891-53238-0168,A0,train,25.84837
spec-1026-52558-0017,A0,train,11.44433
spec-1409-52824-0082,A0,train,16.21612
spec-3377-54950-0502,A0,train,14.70053
spec-2640-54806-0024,A0,train,10.0869
spec-2175-54612-0608,A0,train,43.18091
spec-3155-54829-0560,A0,train,22.5497
spec-2784-54529-0447,A0,train,58.53166
spec-2053-53446-0100,A0,train,47.1889
spec-1038-52673-0336,A0,train,14.776
spec-2167-53889-0538,A0,train,33.46327
spec-2797-54616-0064,A0,train,62.72582
spec-2708-54561-0565,A0,train,10.87427
spec-3131-54731-0220,A0,train,39.22242
spec-3160-54793-0596,A0,train,13.19106
spec-2874-54561-0163,A0,train,11.06526
spec-1962-53321-0214,A0,train,26.7154
spec-2678-54173-0210,A0,train,46.71412
spec-0861-52318-0018,A0,train,18.88272
spec-3210-54876-0127,A0,train,45.12114
spec-2251-53557-0551,A0,train,28.90707
spec-3467-54999-0397,A0,train,30.18635
spec-3215-54861-0604,A0,train,13.3847
spec-2359-53800-0569,A0,train,13.0951
spec-1815-53884-0230,A0,train,19.91906
spec-1154-53083-0011,A0,train,11.39668
spec-2323-54380-0265,A0,train,31.07268
spec-0756-52577-0568,A0,train,34.96354
spec-3111-54800-0187,A0,train,16.56192
spec-0929-52581-0490,A0,train,50.68913
spec-2933-54617-0524,A0,train,36.88433
spec-2922-54612-0344,A0,train,19.60672
spec-2682-54401-0469,A0,train,90.07639
spec-1892-53238-0012,A0,train,37.83719
spec-0313-51673-0421,A0,train,23.88508
spec-3231-54890-0239,A0,train,20.64005
spec-3213-54865-0226,A0,train,33.97649
spec-3170-54907-0606,A0,train,39.16812
spec-2821-54393-0267,A0,train,17.80705
spec-2682-54401-0639,A0,train,23.33501
spec-2595-54207-0122,A0,train,12.47417
spec-1872-53386-0181,A0,train,54.20599
spec-0359-51821-0315,A0,train,60.60661
spec-0834-52316-0475,A0,train,46.12336
spec-0385-51783-0293,A0,train,45.30978
spec-3224-54849-0024,A0,train,14.93202
spec-2251-53557-0257,A0,train,29.5237
spec-2418-53794-0481,A0,train,57.30978
spec-2891-54507-0430,A0,train,48.88377
spec-3312-54969-0559,A0,train,26.11683
spec-2181-53524-0141,A0,train,26.20866
spec-2664-54524-0345,A0,train,31.62389
spec-2414-54526-0591,A0,train,23.03705
spec-2944-54523-0402,A0,train,30.08224
spec-2727-54414-0230,A0,train,15.08983
spec-2621-54380-0616,A0,train,39.17557
spec-1794-54504-0396,A0,train,14.22097
spec-1971-53472-0413,A0,train,20.05247
spec-2623-54328-0088,A0,train,37.16748
spec-2467-54176-0558,A0,train,10.31878
spec-1932-53350-0174,A0,train,20.64511
spec-3212-54851-0632,A0,train,72.59119
spec-1621-53383-0203,A0,train,57.28629
spec-2177-54557-0324,A0,train,61.21149
spec-2409-54210-0254,A0,train,10.61965
spec-0371-52078-0262,A0,train,20.54678
spec-3294-54918-0249,A0,train,65.00278
spec-1155-52581-0193,A0,train,14.26638
spec-2401-53768-0500,A0,train,14.68801
spec-0617-52072-0338,A0,train,33.48927
spec-1907-53265-0339,A0,train,20.37503
spec-2383-53800-0078,A0,train,45.9703
spec-1710-53504-0591,A0,train,38.6246
spec-2581-54085-0152,A0,train,29.64807
spec-1052-52466-0117,A0,train,22.97199
spec-2472-54175-0501,A0,train,24.91738
spec-3170-54859-0536,A0,train,11.58016
spec-0858-52316-0253,A0,train,10.21736
spec-2080-53350-0386,A0,train,12.24479
spec-0293-51689-0180,A0,train,13.09706
spec-2739-54618-0314,A0,train,23.1688
spec-3238-54885-0186,A0,train,41.5701
spec-2906-54577-0190,A0,train,53.70393
spec-1206-52670-0204,A0,train,16.7591
spec-2301-53712-0627,A0,train,20.65427
spec-2858-54498-0247,A0,train,77.08413
spec-3404-54967-0271,A0,train,62.33425
spec-1569-53168-0065,A0,train,25.72459
spec-2441-54065-0569,A0,train,67.18825
spec-0382-51816-0163,A0,train,26.34872
spec-2006-53476-0329,A0,train,10.28186
spec-3236-54892-0605,A0,train,18.14354
spec-1847-54176-0517,A0,train,44.97622
spec-3374-54948-0338,A0,train,22.37641
spec-2058-53349-0492,A0,train,20.31962
spec-2300-53682-0446,A0,train,50.29662
spec-1299-52972-0276,A0,train,54.37762
spec-3213-54865-0477,A0,train,16.74722
spec-2093-53818-0436,A0,train,17.48766
spec-3166-54830-0330,A0,train,61.78068
spec-3176-54832-0236,A0,train,14.6765
spec-2919-54537-0086,A0,train,26.24028
spec-2941-54507-0518,A0,train,44.09724
spec-3311-54943-0328,A0,train,40.78779
spec-3188-54831-0422,A0,train,20.82243
spec-2462-54561-0414,A0,train,19.16563
spec-2094-53851-0372,A0,train,27.45908
spec-0419-51812-0457,A0,train,47.51238
spec-2800-54326-0218,A0,train,36.99688
spec-1212-52703-0040,A0,train,19.20784
spec-0298-51662-0552,A0,train,11.51028
spec-2394-54551-0363,A0,train,58.15344
spec-3480-54999-0134,A0,train,38.77826
spec-2552-54632-0210,A0,train,36.784
spec-3317-54908-0401,A0,train,30.05291
spec-3293-54921-0357,A0,train,29.81977
spec-3221-54864-0195,A0,train,32.6522
spec-1169-52753-0630,A0,train,36.07046
spec-2070-53729-0474,A0,train,25.48574
spec-2867-54479-0236,A0,train,42.54559
spec-3137-54730-0302,A0,train,29.00701
spec-3314-54970-0044,A0,train,12.15863
spec-0412-51942-0604,A0,train,21.07374
spec-3326-54943-0285,A0,train,24.999
spec-1936-53330-0030,A0,train,15.8311
spec-2563-54653-0067,A0,train,20.86489
spec-1329-52767-0616,A0,train,13.16066
spec-1651-53442-0638,A0,train,13.72392
spec-0662-52178-0060,A0,train,10.37163
spec-2274-53726-0024,A0,train,48.52665
spec-2427-53815-0132,A0,train,25.05516
spec-2444-54082-0457,A0,train,26.58118
spec-3137-54730-0327,A0,train,74.10328
spec-2640-54806-0217,A0,train,17.65252
spec-2410-54087-0607,A0,train,14.19073
spec-2682-54401-0021,A0,train,46.42062
spec-0357-51813-0282,A0,train,59.99658
spec-2262-54623-0358,A0,train,32.08748
spec-2913-54526-0319,A0,train,49.98508
spec-0359-51821-0445,A0,train,15.7395
spec-2671-54141-0104,A0,train,26.02396
spec-3426-54977-0434,A0,train,56.04245
spec-0557-52253-0027,A0,train,13.38718
spec-1430-53002-0091,A0,train,27.27645
spec-2476-53826-0198,A0,train,23.56852
spec-3395-55004-0517,A0,train,17.21618
spec-0380-51792-0464,A0,train,18.03831
spec-0384-51821-0557,A0,train,16.95586
spec-1853-53566-0408,A0,train,15.48446
spec-1497-52886-0449,A0,train,17.08506
spec-0309-51666-0568,A0,train,23.26949
spec-3224-54849-0380,A0,train,10.04126
spec-0930-52618-0566,A0,train,18.22623
spec-2289-53708-0402,A0,train,50.06106
spec-1259-52931-0088,A0,train,46.54384
spec-1917-53557-0475,A0,train,12.4462
