basename,label,ra,dec,snr,resource,dataset
spec-57435-GAC084N44B1_sp06-065,A,87.461823,43.897416,26.32,lamost_low,train
spec-56742-HD102942N012928B01_sp06-169,A,159.636034,0.837285,68.9,lamost_low,train
spec-56966-HD010402N523007V01_sp12-131,A,16.806983,54.096179,55.43,lamost_low,train
spec-56658-GAC067N27B1_sp06-059,A,70.072105,27.173047,85.7,lamost_low,train
spec-59522-EG224840N075042B03_sp15-038,A,342.3969267,9.2302596,108.41,lamost_low,train
spec-57867-HD132545N565813M02_sp01-156,A,201.310494,55.1455304,5.71,lamost_low,train
spec-57443-KP062756N202946V01_sp04-210,A,97.25303667,21.06376,382.4,lamost_low,train
spec-58605-HD145433N463537M02_sp01-151,A,223.6198428,44.9690699,27.11,lamost_low,train
spec-57443-KP062756N202946B01_sp02-095,A,95.3287169,18.7505531,28.43,lamost_low,train
spec-57307-HD065450N031414V01_sp13-121,A,105.31456,4.039335,303.94,lamost_low,train
spec-57004-GAC081N20B2_sp08-094,A,82.571849,20.370475,158.58,lamost_low,train
spec-58077-HD043641N411553V01_sp07-203,A,70.9159222,39.3019333,66.73,lamost_low,train
spec-56322-GAC089N24V1_sp01-146,A,89.55563,22.578653,36.56,lamost_low,train
spec-56658-GAC096N23B2_sp16-103,A,95.808573,25.248901,136.97,lamost_low,train
spec-57401-GAC086N24M2_sp16-026,A,85.498435,26.615462,21.1,lamost_low,train
spec-57751-GAC093N06B1_sp05-030,A,92.840505,5.0119542,53.72,lamost_low,train
spec-57299-GAC067N44B1_sp05-164,A,67.402536,43.709696,142.0,lamost_low,train
spec-57785-GAC098N14B2_sp02-146,A,97.078172,12.392495,80.26,lamost_low,train
spec-59607-EG040217S013757B02_sp11-003,A,60.1370308,0.2043884,10.42,lamost_low,train
spec-56359-GAC082N33B1_sp16-190,A,80.228307,35.407183,6.43,lamost_low,train
spec-55976-GAC_099N04_V1_sp11-089,A,99.344023,6.492299,38.96,lamost_low,train
spec-57063-HD105529N230951B01_sp04-068,A,164.350745,23.295158,5.84,lamost_low,train
spec-58523-GAC092N09B2_sp02-011,A,91.599967,7.5715426,5.04,lamost_low,train
spec-58848-HD070013N000500V02_sp03-029,A,104.156864,-0.424866,350.56,lamost_low,train
spec-56595-GAC088N22B1_sp13-173,A,90.346321,23.361334,95.12,lamost_low,train
spec-56661-GAC092N13V1_sp03-003,A,92.058219,13.193065,168.65,lamost_low,train
spec-59192-HD074946N150623V01_sp13-190,A,119.5234961,16.0485329,158.78,lamost_low,train
spec-58094-HD072253N552027V02_sp10-028,A,107.63518611,54.26425528,94.38,lamost_low,train
spec-55950-GAC_061N29_M1_sp09-092,A,62.340398,30.313365,5.46,lamost_low,train
spec-58514-HD031351N435146V02_sp08-231,A,49.411983,43.521238,151.67,lamost_low,train
spec-57918-KP192409N391242V05_sp11-191,A,290.6835,41.175072,215.0,lamost_low,train
spec-57329-GAC089N38B2_sp16-144,A,88.025468,40.305583,30.1,lamost_low,train
spec-58837-TD064253N231249K01_sp14-241,A,98.267851,23.7270656,43.2,lamost_low,train
spec-58938-HD151157N364516M02_sp08-164,A,228.404907,36.09568,37.58,lamost_low,train
spec-56270-GAC074N27M1_sp09-245,A,76.561307,27.33998,13.75,lamost_low,train
spec-57070-GAC075N39M3_sp11-242,A,75.370378,41.365412,26.27,lamost_low,train
spec-56658-GAC096N23B1_sp10-201,A,94.865865,23.017801,85.41,lamost_low,train
spec-58169-HD061524N252001V01_sp05-204,A,93.2647217,23.82747,62.67,lamost_low,train
spec-55911-GAC_082N27_B1_sp13-115,A,89.727636,28.395862,29.32,lamost_low,train
spec-59551-HD054322N291200V02_sp11-121,A,86.3930933,31.2072431,125.18,lamost_low,train
spec-57728-HIP29425K201_sp16-152,A,92.0159228,24.7054853,345.42,lamost_low,train
spec-57302-EG213118N034906V01_sp12-049,A,323.874563,5.811885,74.9,lamost_low,train
spec-59204-GAC071N42M2_sp08-213,A,72.390553,40.949997,10.23,lamost_low,train
spec-56208-GAC081N30B1_sp03-055,A,80.4921,30.280125,8.08,lamost_low,train
spec-57881-HD184437N020715V01_sp04-154,A,280.496747,2.236947,35.76,lamost_low,train
spec-57425-GAC089N16M1_sp02-133,A,87.737904,14.656685,40.85,lamost_low,train
spec-56641-GAC084N47V3_sp01-241,A,83.128319,45.480946,45.06,lamost_low,train
spec-56918-HD011253N513608V_sp02-246,A,16.343411,50.174889,400.36,lamost_low,train
spec-57358-HD080408N330150V01_sp05-090,A,120.86544722,31.63124139,406.44,lamost_low,train
spec-56965-GAC081N30M2_sp06-071,A,84.562945,29.992303,35.11,lamost_low,train
spec-57033-GAC070N40B1_sp02-167,A,67.663529,39.490599,135.44,lamost_low,train
spec-55968-GAC_101N09_V3_sp14-177,A,99.377113,10.163773,34.8,lamost_low,train
spec-56351-GAC108N13V1_sp01-062,A,107.88576,11.896919,290.35,lamost_low,train
spec-56580-GAC088N20M1_sp11-126,A,88.328125,22.455546,9.89,lamost_low,train
spec-56600-GAC078N31M1_sp01-221,A,78.476229,29.177636,20.45,lamost_low,train
spec-56985-EG034015N073506M01_sp09-062,A,55.8642564,8.6174236,30.27,lamost_low,train
spec-56646-VB061N34V2_sp16-233,A,60.339961,36.376738,132.89,lamost_low,train
spec-56270-GAC074N27M1_sp12-096,A,76.115707,28.842161,9.06,lamost_low,train
spec-56366-GAC117N27M1_sp15-162,A,116.90359,28.779515,15.19,lamost_low,train
spec-57291-HD203019N494648V01_sp11-233,A,307.68929,51.363634,360.92,lamost_low,train
spec-56343-GAC075N39V3_sp13-225,A,77.143588,39.968819,291.5,lamost_low,train
spec-56994-HD053243N321131V01_sp04-156,A,82.7404414,32.1976069,91.4,lamost_low,train
spec-57920-HD203348N414621V01_sp10-209,A,306.4526672,41.0277703,187.03,lamost_low,train
spec-57070-GAC075N39M3_sp03-114,A,73.305389,40.000662,26.96,lamost_low,train
spec-59522-GACII052N48B2_sp12-209,A,55.736508,49.449852,18.52,lamost_low,train
spec-57738-HD054602S041606V01_sp01-233,A,85.997263,-6.681974,5.03,lamost_low,train
spec-56257-GAC089N38V1_sp01-086,A,89.199193,36.247092,253.83,lamost_low,train
spec-57319-GAC081N15B1_sp16-247,A,81.079552,18.084809,47.43,lamost_low,train
spec-55903-B90304_sp03-090,A,55.244284,50.175121,92.27,lamost_low,train
spec-55930-F5593001_sp10-006,A,155.673288,38.902876,9.37,lamost_low,train
spec-56589-GAC078N51V2_sp13-178,A,82.213098,52.292271,134.69,lamost_low,train
spec-56245-GAC102N32B1_sp08-112,A,103.47032,31.530254,40.0,lamost_low,train
spec-57304-KP194918N413456V04_sp04-241,A,297.9871691,41.4322197,595.94,lamost_low,train
spec-57869-HD125932N280356M02_sp06-018,A,196.8399163,27.2901932,24.94,lamost_low,train
spec-58076-GAC118N12M1_sp15-104,A,118.71326,13.292781,39.25,lamost_low,train
spec-55959-GAC_094N27_V2_sp02-018,A,93.592481,25.327543,8.02,lamost_low,train
spec-57527-HD175048N221858V01_sp02-043,A,265.903931,20.954952,89.18,lamost_low,train
spec-56657-GAC076N26M1_sp15-180,A,76.220553,27.046967,36.78,lamost_low,train
spec-59170-HD030252N470637V02_sp11-016,A,44.932509,49.05399,73.86,lamost_low,train
spec-57378-HD053703N170225V01_sp02-058,A,83.5267986,15.4441764,156.0,lamost_low,train
spec-59585-GAC076N58M1_sp04-106,A,77.073466,58.830355,42.26,lamost_low,train
spec-56700-GAC071N55V2_sp10-203,A,68.962078,55.090874,42.56,lamost_low,train
spec-58200-K2QSOB01_sp13-211,A,136.4739528,18.7318124,28.48,lamost_low,train
spec-57733-HD072545N042645B01_sp03-088,A,110.211641,4.330168,21.64,lamost_low,train
spec-57690-GAC102N05M1_sp12-163,A,104.73157,6.3686573,30.74,lamost_low,train
spec-57918-HD182431N134223V01_sp13-248,A,277.8071764,14.3039553,119.63,lamost_low,train
spec-57733-GAC076N54B1_sp02-015,A,75.351279,52.573096,6.62,lamost_low,train
spec-56996-HD074336S012053V01_sp04-167,A,115.6936028,-1.4444583,97.43,lamost_low,train
spec-56640-GAC064N42V2_sp14-213,A,61.969709,42.83638,106.47,lamost_low,train
spec-57846-HD164551N460240B02_sp15-071,A,250.307312,46.945068,56.18,lamost_low,train
spec-55953-GAC_089N28_M2_sp11-151,A,88.403433,31.257979,5.3,lamost_low,train
spec-58546-HD055905N273342V01_sp01-008,A,90.0605578,25.2378358,134.71,lamost_low,train
spec-55876-GAC_089N28_B3_sp04-205,A,89.526761,29.325172,17.27,lamost_low,train
spec-58788-HIP29425K201_sp15-197,A,92.721947,24.0057291,227.27,lamost_low,train
spec-57469-HD062245N041237V01_sp09-013,A,96.3499775,4.52699444,362.07,lamost_low,train
spec-56325-GAC076N33V2_sp01-221,A,76.22795,31.663269,82.28,lamost_low,train
spec-55968-GAC_101N09_V3_sp01-013,A,101.52389,7.3201344,18.0,lamost_low,train
spec-58074-GACII340N25M1_sp14-066,A,338.30849,25.437085,26.24,lamost_low,train
spec-56582-GAC094N35V1_sp11-171,A,93.771492,37.341607,122.43,lamost_low,train
spec-56587-GAC079N41V1_sp03-225,A,78.593805,41.66431,148.36,lamost_low,train
spec-56576-GAC094N30B1_sp08-128,A,95.247552,29.191551,98.54,lamost_low,train
spec-57367-EG025805N204007M01_sp02-216,A,43.3461341,18.5753312,12.14,lamost_low,train
spec-56965-GAC081N30M2_sp12-169,A,83.711155,31.49332,20.69,lamost_low,train
spec-56798-HD163334N102208V01_sp15-111,A,248.434226,11.29896,96.79,lamost_low,train
spec-57297-GAC075N39B3_sp15-222,A,74.504675,40.992399,49.67,lamost_low,train
spec-56587-GAC079N41V2_sp03-132,A,78.892027,41.445543,30.92,lamost_low,train
spec-57697-GAC084N09B1_sp12-147,A,85.657444,11.416133,22.14,lamost_low,train
spec-57044-HD020328N513905V01_sp08-118,A,32.133203,50.628347,167.15,lamost_low,train
spec-58457-KII062257N223048V01_sp11-024,A,95.1972975,24.3590119,88.64,lamost_low,train
spec-57003-GAC093N19B1_sp03-113,A,91.564584,20.198119,11.63,lamost_low,train
spec-59145-GACII356N57M1_sp12-041,A,359.02259,59.504458,23.4,lamost_low,train
spec-59228-EG015455N275030B01_sp15-240,A,27.934154,28.58083,16.6,lamost_low,train
spec-57103-HD071013S041413B01_sp09-161,A,108.0919053,-3.6885661,94.22,lamost_low,train
spec-56310-GAC105N24V2_sp07-083,A,107.30271,22.508,57.17,lamost_low,train
spec-56661-GAC092N13V2_sp15-161,A,92.061969,15.064484,37.35,lamost_low,train
spec-56602-GAC085N33M2_sp14-160,A,83.91713,34.006698,29.26,lamost_low,train
spec-57695-HD205307N293856V01_sp15-164,A,312.4822393,30.9831769,184.75,lamost_low,train
spec-55961-GAC_064N42_V2_sp06-196,A,67.052789,41.439442,63.0,lamost_low,train
spec-56316-GAC118N03V1_sp07-237,A,119.15392,1.1629391,6.32,lamost_low,train
spec-56981-HD071855N000445V01_sp05-036,A,109.243749,-0.949259,84.43,lamost_low,train
spec-55921-GAC_089N28_M3_sp04-111,A,89.28581,28.801946,13.82,lamost_low,train
spec-55938-GAC_100N17_V1_sp14-098,A,99.2552,18.574573,17.17,lamost_low,train
spec-57393-KP065159N233606V01_sp06-159,A,105.5868272,22.9750856,304.5,lamost_low,train
spec-59111-HD023050N553254V01_sp07-056,A,40.192804,53.867712,252.82,lamost_low,train
spec-57816-HD054539N204142V01_sp05-098,A,86.1758108,19.2744292,8.91,lamost_low,train
spec-56583-GAC093N22V1_sp12-204,A,95.234971,24.233276,312.31,lamost_low,train
spec-57072-GAC083N27M1_sp11-171,A,83.339803,29.839075,36.85,lamost_low,train
spec-57823-HIP29425K201_sp09-082,A,93.5088826,24.5442505,97.8,lamost_low,train
spec-57137-HD162301N323735M01_sp02-124,A,244.8001469,30.3011773,26.4,lamost_low,train
spec-56971-HD041645N464641V01_sp08-172,A,64.9687372,46.0354156,59.38,lamost_low,train
spec-56285-HD122600N020231B01_sp08-123,A,187.26369,0.984839,6.63,lamost_low,train
spec-57299-GAC067N44B2_sp06-116,A,70.792008,43.607364,16.6,lamost_low,train
spec-56699-GAC085N52V1_sp04-213,A,85.765044,53.087467,72.7,lamost_low,train
spec-56680-GAC085N22B1_sp12-104,A,87.575435,24.066266,85.77,lamost_low,train
spec-59166-GACII018N51M2_sp16-037,A,15.886883,53.633158,25.15,lamost_low,train
spec-58848-HD070013N000500B01_sp02-093,A,103.279034,-1.555716,80.02,lamost_low,train
spec-56981-HD063420S025420V01_sp07-061,A,100.091323,-4.483023,55.18,lamost_low,train
spec-57816-HD054539N204142V01_sp02-176,A,84.97823,19.38763639,893.18,lamost_low,train
spec-56946-HD021313N403027B01_sp15-049,A,33.172131,41.840128,66.32,lamost_low,train
spec-58489-HD055444N135117V01_sp08-038,A,89.5460025,13.7987317,339.36,lamost_low,train
spec-58074-GACII046N41B2_sp06-131,A,49.312716,40.741082,76.22,lamost_low,train
spec-57300-GAC073N44B1_sp05-225,A,73.125057,42.580661,35.6,lamost_low,train
spec-58171-GAC106N07M1_sp08-161,A,107.55566,6.5695042,58.82,lamost_low,train
spec-57314-GAC105N15B1_sp16-182,A,103.69173,17.170682,118.64,lamost_low,train
spec-58899-TD064253N231249K01_sp15-115,A,100.6758718,23.7941034,278.81,lamost_low,train
spec-59636-HD071013S041413V01_sp03-056,A,106.41088389,-3.90993611,295.12,lamost_low,train
spec-56651-GAC105N24V2_sp07-009,A,106.70791,22.42885,395.87,lamost_low,train
spec-57524-HD180432N011415V01_sp15-010,A,270.7676574,2.3615286,363.18,lamost_low,train
spec-56257-GAC089N38V3_sp11-196,A,88.908658,40.475796,54.46,lamost_low,train
spec-56296-GAC096N02V3_sp02-070,A,96.144606,1.1987083,90.89,lamost_low,train
spec-57407-KP062035N253629V01_sp05-018,A,95.18237,24.33842,435.41,lamost_low,train
spec-56292-GAC089N16V1_sp07-007,A,89.964846,14.477839,42.68,lamost_low,train
spec-56262-VB059N38V1_sp02-205,A,58.247811,36.850316,24.81,lamost_low,train
spec-56589-GAC096N56V2_sp10-149,A,92.367549,55.937309,6.74,lamost_low,train
spec-58515-GAC104N17M1_sp09-138,A,105.45048,17.96984,18.5,lamost_low,train
spec-55932-GAC_090N33_V1_sp08-197,A,90.492423,32.179844,38.45,lamost_low,train
spec-58815-HIP11805402_sp02-127,A,357.8333213,3.1070006,57.43,lamost_low,train
spec-58816-HIP11805401_sp01-025,A,359.45145,2.5186348,59.36,lamost_low,train
spec-56226-GAC086N24B1_sp10-202,A,85.143156,24.108869,17.72,lamost_low,train
spec-58043-GACII320N19B1_sp05-048,A,320.28808,18.699876,44.44,lamost_low,train
spec-58783-GAC079N24M1_sp14-247,A,76.870092,24.416815,48.4,lamost_low,train
spec-56343-HD140655N282616F01_sp09-164,A,212.113381,29.223339,8.36,lamost_low,train
spec-55930-B5593003_sp07-146,A,65.793302,44.237118,6.79,lamost_low,train
spec-57840-HIP29425K201_sp05-062,A,92.5877323,22.3942728,25.72,lamost_low,train
spec-56994-GAC097N20B2_sp10-171,A,95.79691,19.248019,41.58,lamost_low,train
spec-56600-GAC078N31M1_sp14-236,A,75.856928,31.987636,12.61,lamost_low,train
spec-56359-HD121906N401846F01_sp14-107,A,182.00918,41.180472,46.36,lamost_low,train
spec-56287-GAC101N22V5_sp13-137,A,103.69601,22.791182,82.85,lamost_low,train
spec-56344-GAC088N41V1_sp13-077,A,91.326884,41.493692,50.39,lamost_low,train
spec-57724-HIP29425K201_sp09-121,A,93.4875551,24.2791703,253.33,lamost_low,train
spec-57401-GAC086N24M2_sp11-136,A,86.827391,27.001197,10.06,lamost_low,train
spec-57385-HD070312N090124V01_sp08-047,A,106.8066386,8.9364708,109.85,lamost_low,train
spec-56591-GAC070N33B1_sp13-047,A,73.657598,34.383904,32.06,lamost_low,train
spec-56979-GAC096N16B1_sp08-131,A,97.612747,16.352741,134.67,lamost_low,train
spec-57662-KP034215N224711B01_sp08-157,A,56.0222083,22.0729792,46.11,lamost_low,train
spec-56258-GAC105N15V1_sp14-060,A,103.38079,15.894808,126.95,lamost_low,train
spec-56656-HD120800N003716M01_sp05-059,A,181.466298,-0.1054191,24.84,lamost_low,train
spec-59169-HD220729N180002V01_sp07-179,A,333.450569,16.960649,167.95,lamost_low,train
spec-56975-HD064550S004259B01_sp15-212,A,101.004576,0.709324,111.28,lamost_low,train
spec-58108-HD003751N473020V01_sp14-028,A,6.228722,47.457444,150.01,lamost_low,train
spec-56958-GAC075N39B1_sp14-028,A,72.285232,39.686772,36.37,lamost_low,train
spec-56321-GAC099N59V2_sp16-159,A,97.053184,61.009205,128.93,lamost_low,train
spec-56958-GAC075N39B1_sp16-175,A,73.88577,40.989056,103.89,lamost_low,train
spec-58075-GAC096N07B1_sp10-115,A,94.197625,6.6082169,56.45,lamost_low,train
spec-56255-VB016N38V2_sp14-146,A,13.848479,39.789452,443.37,lamost_low,train
spec-59549-HD015453N404207V01_sp14-146,A,26.564558,41.859747,47.01,lamost_low,train
spec-57280-HD040922N544943V01_sp11-110,A,62.9896606,56.9039367,133.57,lamost_low,train
spec-56646-VB061N34V2_sp01-063,A,60.729832,32.320061,351.12,lamost_low,train
spec-56316-GAC065N50V1_sp15-036,A,65.623692,51.603743,16.59,lamost_low,train
spec-56306-GAC080N33B2_sp02-095,A,78.185494,32.197118,23.34,lamost_low,train
spec-57314-HD205341N360748V01_sp03-097,A,312.0070081,35.9083728,274.74,lamost_low,train
spec-56639-GAC097N26B1_sp15-167,A,96.565255,28.258926,55.99,lamost_low,train
spec-56245-GAC102N32B1_sp02-081,A,100.29158,30.908652,16.72,lamost_low,train
spec-58848-HD070013N000500B01_sp08-171,A,105.565488,-0.783908,52.73,lamost_low,train
spec-58847-TD064253N231249K01_sp14-229,A,98.310331,23.6126707,41.37,lamost_low,train
spec-56219-GAC085N33B2_sp07-054,A,87.315691,31.778244,55.32,lamost_low,train
spec-58908-HD055458N314205V01_sp12-146,A,89.5321061,33.5309697,82.34,lamost_low,train
spec-56287-GAC101N22V5_sp07-066,A,103.32346,20.501965,38.02,lamost_low,train
spec-57651-HD005305N571308V01_sp10-112,A,9.3336504,56.6717712,313.8,lamost_low,train
spec-55967-GAC_073N44_V3_sp10-123,A,70.647246,43.625298,75.71,lamost_low,train
spec-56669-HD024803N513305B01_sp02-160,A,38.714142,50.187635,5.69,lamost_low,train
spec-56639-GAC097N26B1_sp16-051,A,95.824952,28.673514,48.69,lamost_low,train
spec-59142-KII051705N162105V01_sp11-250,A,79.4669859,18.2206452,98.7,lamost_low,train
spec-56204-EG031921N032212V01_sp01-218,A,49.763437,1.020696,5.03,lamost_low,train
spec-57535-HD193711N282959V01_sp11-028,A,295.1509758,30.8806478,16.1,lamost_low,train
spec-56304-GAC094N27M1_sp04-054,A,95.012831,27.493541,32.74,lamost_low,train
spec-58867-TD064253N231249K01_sp04-008,A,100.4498631,23.0710059,507.59,lamost_low,train
spec-56652-M31012N34M1_sp11-191,A,12.44428,36.932739,6.03,lamost_low,train
spec-56595-HD030252N470637V01_sp04-046,A,45.406463,47.714368,155.7,lamost_low,train
spec-58783-HD064550S004259B02_sp15-186,A,101.2336689,0.1653815,28.26,lamost_low,train
spec-57071-GAC084N35M1_sp10-051,A,82.430185,34.96771,26.84,lamost_low,train
spec-56245-GAC073N32B1_sp13-125,A,75.852149,33.591264,19.58,lamost_low,train
spec-57917-KP193708N401249V02_sp12-246,A,295.51334,42.31879,428.5,lamost_low,train
spec-57085-HD151718N423357V01_sp08-061,A,230.931179,42.186749,73.68,lamost_low,train
spec-57018-GAC100N17B1_sp15-250,A,100.16282,18.573078,70.8,lamost_low,train
spec-57329-GAC089N38B2_sp08-009,A,90.101483,37.775939,18.62,lamost_low,train
spec-57101-HD081645N072221V01_sp08-133,A,125.4061569,6.7336283,96.26,lamost_low,train
spec-59555-GAC057N40M1_sp06-029,A,59.48561,40.455428,25.76,lamost_low,train
spec-56979-HD092603S011405V01_sp02-019,A,140.602533,-3.179885,503.89,lamost_low,train
spec-57358-HD063739N014841V01_sp03-211,A,98.3796972,2.4399714,110.63,lamost_low,train
spec-58523-GAC092N09B1_sp02-095,A,90.898498,7.7282184,63.04,lamost_low,train
spec-57457-HD155907N503821B02_sp13-103,A,242.42831,51.6398041,39.0,lamost_low,train
spec-56616-HD231029N411918V01_sp09-163,A,348.142988,41.933456,55.66,lamost_low,train
spec-57526-HD174933N005422V01_sp08-245,A,268.3230956,0.4843983,110.23,lamost_low,train
spec-58643-GACII277N10M1_sp14-233,A,274.98565,10.879872,8.23,lamost_low,train
spec-56296-GAC096N02V2_sp13-036,A,99.135584,3.2910859,71.75,lamost_low,train
spec-57406-KP063626N271642V01_sp08-027,A,100.0012333,27.1181894,116.15,lamost_low,train
spec-59253-TD062610N184524H01_sp10-166,A,94.3192867,17.755733,9.21,lamost_low,train
spec-57035-HD054156N353752V01_sp05-208,A,84.8529158,34.1719306,92.73,lamost_low,train
spec-57280-EG020152N075151M01_sp15-248,A,29.901256,8.6175307,34.48,lamost_low,train
spec-56576-GAC094N30B1_sp07-021,A,95.011466,28.319794,94.6,lamost_low,train
spec-57308-KP192409N391242V02_sp11-177,A,291.2525,41.280992,133.2,lamost_low,train
spec-58848-HD070013N000500B01_sp10-186,A,103.011981,-0.964827,7.79,lamost_low,train
spec-57912-HD134345N224201V03_sp08-221,A,206.579293,21.216189,8.27,lamost_low,train
spec-55976-GAC_099N04_V5_sp04-016,A,99.473031,4.875033,98.13,lamost_low,train
spec-57718-EG223221N023509B02_sp09-116,A,338.6023023,3.5129188,92.81,lamost_low,train
spec-59140-KII040048N181138B01_sp15-061,A,59.082769,18.879321,16.0,lamost_low,train
spec-58168-HD055849N003310V01_sp12-227,A,90.3984558,2.6022353,14.35,lamost_low,train
spec-57917-KP193708N401249V03_sp16-010,A,291.71811,41.389969,60.52,lamost_low,train
spec-57015-M31007N33B1_sp16-245,A,5.9525776,35.818805,39.51,lamost_low,train
spec-57799-HIP29425K201_sp05-182,A,91.9468116,22.2853135,165.71,lamost_low,train
spec-57482-HD141231S025819V01_sp14-236,A,210.734402,-2.361549,7.73,lamost_low,train
spec-59641-GAC100N17B2_sp02-213,A,99.647121,15.823014,10.38,lamost_low,train
spec-58042-GACII064N67B2_sp08-063,A,67.544824,66.570994,25.76,lamost_low,train
spec-59637-TD064253N231249K01_sp10-155,A,98.8765626,22.3231089,79.78,lamost_low,train
spec-57378-HD032738N493559V01_sp16-055,A,49.955332,51.361733,40.69,lamost_low,train
spec-57750-M31003N39B1_sp04-067,A,3.7169593,40.097322,42.25,lamost_low,train
spec-56675-GAC044N32B1_sp12-220,A,46.739867,33.614399,47.12,lamost_low,train
spec-57304-EG230517N011825M01_sp09-244,A,347.6560823,1.3762195,24.69,lamost_low,train
spec-58604-HD145035N124702M02_sp16-223,A,221.073738,14.4229689,17.22,lamost_low,train
spec-56642-VB136N01V1_sp10-220,A,135.18685,0.961914,48.34,lamost_low,train
spec-56979-GAC096N16B1_sp06-014,A,97.713607,16.12849,138.65,lamost_low,train
spec-56591-GAC070N33M1_sp03-076,A,69.170142,33.722705,8.32,lamost_low,train
spec-56965-GAC081N30B2_sp04-045,A,81.614258,30.658739,69.17,lamost_low,train
spec-56647-GAC085N22V1_sp13-245,A,87.220692,23.198302,98.89,lamost_low,train
